osm_id,code,fclass,name,type
"1184268789",1500,building,,
"1184268793",1500,building,,
"1184268794",1500,building,,
"1184268795",1500,building,,
"1184276355",1500,building,,
"1184276356",1500,building,,
"1184276357",1500,building,,
"1184276358",1500,building,,
"1184276359",1500,building,,
"1184276360",1500,building,,
"1184276361",1500,building,,
"1184276362",1500,building,,
"1184276363",1500,building,,
"1184276364",1500,building,,
"1184276365",1500,building,,
"1184276366",1500,building,,
"1184276367",1500,building,,
"1184276368",1500,building,,
"1184276371",1500,building,,
"1184276372",1500,building,,
"1184276373",1500,building,,
"1184276374",1500,building,,
"1184276419",1500,building,,
"1184281474",1500,building,,
"1184281475",1500,building,,
"1184281476",1500,building,,
"1184281477",1500,building,,
"1184281478",1500,building,,
"1184281479",1500,building,,
"1184281480",1500,building,,
"1184281481",1500,building,,
"1184281482",1500,building,,
"1184281483",1500,building,,
"1184281484",1500,building,,
"1184281485",1500,building,,
"1184281486",1500,building,,
"1184281487",1500,building,,
"1184281488",1500,building,,
"1184281489",1500,building,,
"1184281490",1500,building,,
"1184281491",1500,building,,
"1184281492",1500,building,,
"1184281493",1500,building,,
"1184281494",1500,building,,
"1184281495",1500,building,,
"1184281496",1500,building,,
"1184281497",1500,building,,
"1184281498",1500,building,,
"1184281499",1500,building,,
"1184281500",1500,building,,
"1184281501",1500,building,,
"1184281502",1500,building,,
"1184281503",1500,building,,
"1184281504",1500,building,,
"1184281505",1500,building,,
"1184281506",1500,building,,
"1184281507",1500,building,,
"1184281519",1500,building,,
"1184281520",1500,building,,
"1184281521",1500,building,,
"1184281522",1500,building,,
"1184281523",1500,building,,
"1184281524",1500,building,,
"1184281525",1500,building,,
"1184281526",1500,building,,
"1184281527",1500,building,,
"1184281528",1500,building,,
"1184281529",1500,building,,
"1184281530",1500,building,,
"1184281531",1500,building,,
"1184281532",1500,building,,
"1184281533",1500,building,,
"1184281534",1500,building,,
"1184281535",1500,building,,
"1184301282",1500,building,,
"1184301284",1500,building,,
"1184301285",1500,building,,
"1184301286",1500,building,,
"1184301294",1500,building,,
"1184301295",1500,building,,
"1184301296",1500,building,,
"1184301297",1500,building,,
"1184301298",1500,building,,
"1184301299",1500,building,,
"1184301300",1500,building,,
"1184301301",1500,building,,
"1184301302",1500,building,,
"1184301303",1500,building,,
"1184301304",1500,building,,
"1184301305",1500,building,,
"1184301306",1500,building,,
"1184301307",1500,building,,
"1184301308",1500,building,,
"1184301309",1500,building,,
"1184301310",1500,building,,
"1184301311",1500,building,,
"1184301312",1500,building,,
"1184301313",1500,building,,
"1184301314",1500,building,,
"1184301315",1500,building,,
"1184301316",1500,building,,
"1184301317",1500,building,,
"1184301318",1500,building,,
"1184301319",1500,building,,
"1184301320",1500,building,,
"1184301321",1500,building,,
"1184301322",1500,building,,
"1184301323",1500,building,,
"1184301324",1500,building,,
"1184301325",1500,building,,
"1184301326",1500,building,,
"1184301327",1500,building,,
"1184301328",1500,building,,
"1184301329",1500,building,,
"1184301330",1500,building,,
"1184301331",1500,building,,
"1184301332",1500,building,,
"1184301333",1500,building,,
"1184301334",1500,building,,
"1184301335",1500,building,,
"1184301336",1500,building,,
"1184301337",1500,building,,
"1184301338",1500,building,,
"1184301339",1500,building,,
"1184301340",1500,building,,
"1184301341",1500,building,,
"1184301342",1500,building,,
"1184301343",1500,building,,
"1184301344",1500,building,,
"1184301345",1500,building,,
"1184301346",1500,building,,
"1184301347",1500,building,,
"1184301348",1500,building,,
"1184301349",1500,building,,
"1184301350",1500,building,,
"1184301351",1500,building,,
"1184301352",1500,building,,
"1184301353",1500,building,,
"1184301354",1500,building,,
"1184301355",1500,building,,
"1184301356",1500,building,,
"1184301357",1500,building,,
"1184301358",1500,building,,
"1184301359",1500,building,,
"1184301360",1500,building,,
"1184301361",1500,building,,
"1184301362",1500,building,,
"1184301363",1500,building,,
"1184301364",1500,building,,
"1184301365",1500,building,,
"1184301366",1500,building,,
"1184301367",1500,building,,
"1184301368",1500,building,,
"1184301369",1500,building,,
"1184301370",1500,building,,
"1184301371",1500,building,,
"1184301372",1500,building,,
"1184301373",1500,building,,
"1184301374",1500,building,,
"1184301375",1500,building,,
"1184301376",1500,building,,
"1184301377",1500,building,,
"1184301378",1500,building,,
"1184301379",1500,building,,
"1184301380",1500,building,,
"1184301381",1500,building,,
"1184301382",1500,building,,
"1184301383",1500,building,,
"1184301384",1500,building,,
"1184301385",1500,building,,
"1184301386",1500,building,,
"1184301387",1500,building,,
"1184301388",1500,building,,
"1184301389",1500,building,,
"1184301390",1500,building,,
"1184301391",1500,building,,
"1184301392",1500,building,,
"1184301393",1500,building,,
"1184301394",1500,building,,
"1184301395",1500,building,,
"1184313014",1500,building,,
"1184313015",1500,building,,
"1184313017",1500,building,,
"1184313018",1500,building,,
"1184313019",1500,building,,
"1184313020",1500,building,,
"1184313021",1500,building,,
"1184313022",1500,building,,
"1184313023",1500,building,,
"1184313024",1500,building,,
"1184313025",1500,building,,
"1184313026",1500,building,,
"1184313027",1500,building,,
"1184313028",1500,building,,
"1184313029",1500,building,,
"1184313030",1500,building,,
"1184313031",1500,building,,
"1184313032",1500,building,,
"1184313033",1500,building,,
"1184313034",1500,building,,
"1184313035",1500,building,,
"1184313036",1500,building,,
"1184313037",1500,building,,
"1184313038",1500,building,,
"1184313039",1500,building,,
"1184313040",1500,building,,
"1184313041",1500,building,,
"1184313042",1500,building,,
"1184313043",1500,building,,
"1184313044",1500,building,,
"1184313045",1500,building,,
"1184313046",1500,building,,
"1184313047",1500,building,,
"1184313048",1500,building,,
"1184313049",1500,building,,
"1184313050",1500,building,,
"1184313051",1500,building,,
"1184313052",1500,building,,
"1184313053",1500,building,,
"1184313054",1500,building,,
"1184313055",1500,building,,
"1184313056",1500,building,,
"1184313057",1500,building,,
"1184313058",1500,building,,
"1184313059",1500,building,,
"1184313060",1500,building,,
"1184313061",1500,building,,
"1184313062",1500,building,,
"1184313063",1500,building,,
"1184313064",1500,building,,
"1184313065",1500,building,,
"1184313066",1500,building,,
"1184313067",1500,building,,
"1184313068",1500,building,,
"1184313069",1500,building,,
"1184313070",1500,building,,
"1184313071",1500,building,,
"1184313072",1500,building,,
"1184313073",1500,building,,
"1184313074",1500,building,,
"1184313075",1500,building,,
"1184313076",1500,building,,
"1184313077",1500,building,,
"1184313078",1500,building,,
"1184313079",1500,building,,
"1184313080",1500,building,,
"1184313081",1500,building,,
"1184313082",1500,building,,
"1184313083",1500,building,,
"1184313084",1500,building,,
"1184313085",1500,building,,
"1184313086",1500,building,,
"1184313087",1500,building,,
"1184313088",1500,building,,
"1184313089",1500,building,,
"1184313090",1500,building,,
"1184313091",1500,building,,
"1184313092",1500,building,,
"1184313093",1500,building,,
"1184313094",1500,building,,
"1184313095",1500,building,,
"1184313096",1500,building,,
"1184313097",1500,building,,
"1184313099",1500,building,,
"1184313100",1500,building,,
"1184313101",1500,building,,
"1184313106",1500,building,,
"1184313110",1500,building,,
"1184313111",1500,building,,
"1184313112",1500,building,,
"1184313113",1500,building,,
"1184313114",1500,building,,
"1184313115",1500,building,,
"1184313116",1500,building,,
"1184313117",1500,building,,
"1184313118",1500,building,,
"1184313119",1500,building,,
"1184321260",1500,building,,
"1184321261",1500,building,,
"1184321262",1500,building,,
"1184321263",1500,building,,
"1184321264",1500,building,,
"1184321265",1500,building,,
"1184321266",1500,building,,
"1184321267",1500,building,,
"1184321268",1500,building,,
"1184321269",1500,building,,
"1184321270",1500,building,,
"1184321271",1500,building,,
"1184321272",1500,building,,
"1184321273",1500,building,,
"1184321274",1500,building,,
"1184321275",1500,building,,
"1184321276",1500,building,,
"1184321278",1500,building,,
"1184321279",1500,building,,
"1184321280",1500,building,,
"1184321281",1500,building,,
"1184321282",1500,building,,
"1184321283",1500,building,,
"1184321284",1500,building,,
"1184321285",1500,building,,
"1184321286",1500,building,,
"1184321287",1500,building,,
"1184321288",1500,building,,
"1184321289",1500,building,,
"1184321290",1500,building,,
"1184321291",1500,building,,
"1184321292",1500,building,,
"1184321293",1500,building,,
"1184321294",1500,building,,
"1184321295",1500,building,,
"1184321296",1500,building,,
"1184321297",1500,building,,
"1184321298",1500,building,,
"1184321299",1500,building,,
"1184321300",1500,building,,
"1184321301",1500,building,,
"1184321302",1500,building,,
"1184321303",1500,building,,
"1184321304",1500,building,,
"1184321305",1500,building,,
"1184321306",1500,building,,
"1184321307",1500,building,,
"1184321308",1500,building,,
"1184321309",1500,building,,
"1184321310",1500,building,,
"1184321311",1500,building,,
"1184321312",1500,building,,
"1184321313",1500,building,,
"1184321314",1500,building,,
"1184321315",1500,building,,
"1184321316",1500,building,,
"1184321317",1500,building,,
"1184321318",1500,building,,
"1184321319",1500,building,,
"1184321320",1500,building,,
"1184321321",1500,building,,
"1184321322",1500,building,,
"1184321323",1500,building,,
"1184321324",1500,building,,
"1184321325",1500,building,,
"1184321326",1500,building,,
"1184321327",1500,building,,
"1184321328",1500,building,,
"1184321329",1500,building,,
"1184321330",1500,building,,
"1184321331",1500,building,,
"1184321332",1500,building,,
"1184321333",1500,building,,
"1184321334",1500,building,,
"1184321335",1500,building,,
"1184321336",1500,building,,
"1184321337",1500,building,,
"1184321338",1500,building,,
"1184321339",1500,building,,
"1184321340",1500,building,,
"1184321341",1500,building,,
"1184321342",1500,building,,
"1184321343",1500,building,,
"1184321344",1500,building,,
"1184321345",1500,building,,
"1184321346",1500,building,,
"1184321347",1500,building,,
"1184321348",1500,building,,
"1184321349",1500,building,,
"1184321350",1500,building,,
"1184321351",1500,building,,
"1184321352",1500,building,,
"1184321353",1500,building,,
"1184321354",1500,building,,
"1184321355",1500,building,,
"1184321356",1500,building,,
"1184321357",1500,building,,
"1184321358",1500,building,,
"1184321359",1500,building,,
"1184321360",1500,building,,
"1184321361",1500,building,,
"1184321362",1500,building,,
"1184321363",1500,building,,
"1184321364",1500,building,,
"1184321365",1500,building,,
"1184321366",1500,building,,
"1184321367",1500,building,,
"1184321368",1500,building,,
"1184321369",1500,building,,
"1184321370",1500,building,,
"1184321371",1500,building,,
"1184321372",1500,building,,
"1184321373",1500,building,,
"1184321374",1500,building,,
"1184321375",1500,building,,
"1184321376",1500,building,,
"1184321377",1500,building,,
"1184321378",1500,building,,
"1184321379",1500,building,,
"1184321380",1500,building,,
"1184321381",1500,building,,
"1184321382",1500,building,,
"1184321383",1500,building,,
"1184321384",1500,building,,
"1184321385",1500,building,,
"1184321386",1500,building,,
"1184321387",1500,building,,
"1184321388",1500,building,,
"1184321389",1500,building,,
"1184321390",1500,building,,
"1184321391",1500,building,,
"1184321392",1500,building,,
"1184321393",1500,building,,
"1184321394",1500,building,,
"1184321395",1500,building,,
"1184321396",1500,building,,
"1184321397",1500,building,,
"1184321398",1500,building,,
"1184321399",1500,building,,
"1184321400",1500,building,,
"1184321401",1500,building,,
"1184321402",1500,building,,
"1184321403",1500,building,,
"1184321404",1500,building,,
"1184321409",1500,building,,
"1184321411",1500,building,,
"1184321412",1500,building,,
"1184336067",1500,building,,
"1184336068",1500,building,,
"1184336069",1500,building,,
"1184336070",1500,building,,
"1184336071",1500,building,,
"1184336072",1500,building,,
"1184336073",1500,building,,
"1184336074",1500,building,,
"1184336075",1500,building,,
"1184336076",1500,building,,
"1184336077",1500,building,,
"1184336078",1500,building,,
"1184336079",1500,building,,
"1184336080",1500,building,,
"1184336084",1500,building,,
"1184336085",1500,building,,
"1184336086",1500,building,,
"1184336087",1500,building,,
"1184336088",1500,building,,
"1184336089",1500,building,,
"1184336090",1500,building,,
"1184336091",1500,building,,
"1184488067",1500,building,,
"1184488068",1500,building,,
"1184488074",1500,building,,
"1184504810",1500,building,,
"1184504811",1500,building,,
"1184504812",1500,building,,
"1184504813",1500,building,,
"1184729217",1500,building,,
"1184729218",1500,building,,
"1184729219",1500,building,,
"1184734791",1500,building,,
"1184734792",1500,building,,
"1184734793",1500,building,,
"1184734794",1500,building,,
"1184734795",1500,building,,
"1184734796",1500,building,,
"1184734820",1500,building,,
"1184734821",1500,building,,
"1184734826",1500,building,,
"1184734827",1500,building,,
"1184840334",1500,building,,
"1184840335",1500,building,,
"1184840338",1500,building,,
"1184840339",1500,building,,
"1184840388",1500,building,,
"1184840395",1500,building,,
"1184840396",1500,building,,
"1184840404",1500,building,,
"1184840414",1500,building,,
"1184840415",1500,building,,
"1184840429",1500,building,,
"1184994674",1500,building,,
"1184994675",1500,building,,
"1184994676",1500,building,,
"1184994677",1500,building,,
"1184994678",1500,building,,
"1184994679",1500,building,,
"1184994680",1500,building,,
"1184994681",1500,building,,
"1184994682",1500,building,,
"1184994683",1500,building,,
"1184994684",1500,building,,
"1184995531",1500,building,,
"1184995532",1500,building,,
"1185281521",1500,building,,
"1185281522",1500,building,,
"1185281523",1500,building,,
"1185283117",1500,building,,
"1185294195",1500,building,,
"1185366616",1500,building,,
"1185366617",1500,building,,
"1185366618",1500,building,,
"1185384023",1500,building,,
"1185384024",1500,building,,
"1185384025",1500,building,,
"1187256365",1500,building,,
"1187258583",1500,building,,
"1187292178",1500,building,,
"1187292181",1500,building,,
"1187333702",1500,building,,
"1187333704",1500,building,,
"1187333705",1500,building,,
"1187333706",1500,building,,
"1187333707",1500,building,,
"1187333708",1500,building,,
"1187333710",1500,building,,
"1187333711",1500,building,,
"1187333712",1500,building,,
"1187333713",1500,building,,
"1187333714",1500,building,,
"1187336747",1500,building,,
"1187336748",1500,building,,
"1187336749",1500,building,,
"1187336750",1500,building,,
"1187362613",1500,building,,
"1187362632",1500,building,,
"1187365397",1500,building,,
"1187365398",1500,building,,
"1187365399",1500,building,,
"1187365407",1500,building,,
"1187365409",1500,building,,
"1187365411",1500,building,,
"1187365412",1500,building,,
"1187365413",1500,building,,
"1187365414",1500,building,,
"1187365415",1500,building,,
"1187365416",1500,building,,
"1187365417",1500,building,,
"1187365418",1500,building,,
"1187365419",1500,building,,
"1187365420",1500,building,,
"1187365423",1500,building,,
"1187365424",1500,building,,
"1187531940",1500,building,,
"1187531941",1500,building,,
"1187531942",1500,building,,
"1187542069",1500,building,,
"1187542072",1500,building,,
"1187542074",1500,building,,
"1187542076",1500,building,,
"1187542077",1500,building,,
"1187542078",1500,building,,
"1187542079",1500,building,,
"1187542082",1500,building,,
"1187542083",1500,building,,
"1187542085",1500,building,,
"1187542086",1500,building,,
"1187542087",1500,building,,
"1187542088",1500,building,,
"1187542089",1500,building,,
"1187542091",1500,building,,
"1187542092",1500,building,,
"1187542094",1500,building,,
"1187542095",1500,building,,
"1187542096",1500,building,,
"1187542097",1500,building,,
"1187542098",1500,building,,
"1187542099",1500,building,,
"1187542100",1500,building,,
"1187542101",1500,building,,
"1187542102",1500,building,,
"1187542103",1500,building,,
"1187542104",1500,building,,
"1187542105",1500,building,,
"1187542112",1500,building,,
"1187544767",1500,building,,
"1187544802",1500,building,,
"1187544803",1500,building,,
"1187544804",1500,building,,
"1187544805",1500,building,,
"1187544806",1500,building,,
"1187544807",1500,building,,
"1187544808",1500,building,,
"1187544809",1500,building,,
"1187544810",1500,building,,
"1187544811",1500,building,,
"1187544812",1500,building,,
"1187546057",1500,building,,
"1187546058",1500,building,,
"1188151220",1500,building,,
"1188457863",1500,building,,
"1188457876",1500,building,,
"1188457877",1500,building,,
"1188457878",1500,building,,
"1188531933",1500,building,,
"1188531934",1500,building,,
"1188531935",1500,building,,
"1189103730",1500,building,,
"1189103731",1500,building,,
"1189109676",1500,building,,
"1191392783",1500,building,,
"1191469933",1500,building,,
"1191469934",1500,building,,
"1191469935",1500,building,,
"1192474826",1500,building,,
"1197293420",1500,building,,
"1197333881",1500,building,,
"1197333882",1500,building,,
"1197333883",1500,building,,
"1197333884",1500,building,,
"1197333885",1500,building,,
"1197333886",1500,building,,
"1197333887",1500,building,,
"1197333888",1500,building,,
"1197333889",1500,building,,
"1197333890",1500,building,,
"1197333891",1500,building,,
"1197333892",1500,building,,
"1197333893",1500,building,,
"1197333894",1500,building,,
"1197333895",1500,building,,
"1197333896",1500,building,,
"1197333897",1500,building,,
"1197333898",1500,building,,
"1197333899",1500,building,,
"1197333900",1500,building,,
"1197333901",1500,building,,
"1197348777",1500,building,,
"1197348785",1500,building,,
"1197430610",1500,building,,
"1197430614",1500,building,,
"1197461308",1500,building,,
"1197461310",1500,building,,
"1197461313",1500,building,,
"1197461317",1500,building,,
"1197461318",1500,building,,
"1197461354",1500,building,,
"1197461355",1500,building,,
"1197587744",1500,building,,
"1197588834",1500,building,,
"1197655752",1500,building,,
"1197655753",1500,building,,
"1198269001",1500,building,,
"1198338650",1500,building,,
"1198406400",1500,building,,
"1198406401",1500,building,,
"1198406402",1500,building,,
"1198406403",1500,building,,
"1198406409",1500,building,,
"1198406410",1500,building,,
"1198406411",1500,building,,
"1199234497",1500,building,,
"1199234498",1500,building,,
"1199234501",1500,building,,
"1199234502",1500,building,,
"1199234503",1500,building,,
"1199234504",1500,building,,
"1199234506",1500,building,,
"1199234507",1500,building,,
"1199234508",1500,building,,
"1199234509",1500,building,,
"1199234510",1500,building,,
"1199234512",1500,building,,
"1199234515",1500,building,,
"1199234516",1500,building,,
"1199234517",1500,building,,
"1199234518",1500,building,,
"1199234519",1500,building,,
"1199234521",1500,building,,
"1199234522",1500,building,,
"1199234523",1500,building,,
"1199234524",1500,building,,
"1199234525",1500,building,,
"1199234528",1500,building,,
"1199234529",1500,building,,
"1199234530",1500,building,,
"1199234531",1500,building,,
"1199260065",1500,building,,
"1199260079",1500,building,,
"1199260381",1500,building,,
"1199260382",1500,building,,
"1199260383",1500,building,,
"1199260433",1500,building,,
"1199491485",1500,building,,
"1199491486",1500,building,,
"1199491487",1500,building,,
"1199491488",1500,building,,
"1199491489",1500,building,,
"1199491490",1500,building,,
"1199491491",1500,building,,
"1199491492",1500,building,,
"1199491493",1500,building,,
"1199491494",1500,building,,
"1199491495",1500,building,,
"1199491496",1500,building,,
"1199491497",1500,building,,
"1199491498",1500,building,,
"1199491499",1500,building,,
"1199491500",1500,building,,
"1199987187",1500,building,,
"1199988425",1500,building,,
"1199988426",1500,building,,
"1199988427",1500,building,,
"1199988428",1500,building,,
"1199988429",1500,building,,
"1199988430",1500,building,,
"1199988431",1500,building,,
"1199988799",1500,building,,
"1199990943",1500,building,,
"287212927",1500,building,,
"287213017",1500,building,Town-Hall,
"287216540",1500,building,Bus Operational Terminal,industrial
"287217062",1500,building,,
"287217989",1500,building,,
"287218113",1500,building,,
"287218204",1500,building,,
"287218291",1500,building,,
"287218303",1500,building,,
"287218330",1500,building,,
"287218449",1500,building,,
"287218457",1500,building,,
"287218773",1500,building,,
"287218843",1500,building,,
"287218921",1500,building,,
"287218930",1500,building,,
"287218991",1500,building,,
"287219080",1500,building,,
"287219081",1500,building,,
"287219121",1500,building,,
"287219344",1500,building,,
"287219345",1500,building,,
"287219454",1500,building,,
"287220335",1500,building,,
"287220901",1500,building,,
"287220902",1500,building,,
"287220922",1500,building,,
"287221011",1500,building,,
"287221012",1500,building,,
"287221248",1500,building,,
"287221335",1500,building,,
"287221387",1500,building,,
"287221388",1500,building,,
"287232317",1500,building,Court,
"287233085",1500,building,Zonal Education Office,office
"287233587",1500,building,,
"287832398",1500,building,,
"287832399",1500,building,,
"287832400",1500,building,,
"287832733",1500,building,,
"287832734",1500,building,,
"287832837",1500,building,,
"287832838",1500,building,,
"287885551",1500,building,,
"287885552",1500,building,,
"287885554",1500,building,,
"287885555",1500,building,,
"287885556",1500,building,,
"287885557",1500,building,,
"287885558",1500,building,,
"287885559",1500,building,,
"287885575",1500,building,,
"287885576",1500,building,,
"287885577",1500,building,,
"287886525",1500,building,,
"287886527",1500,building,,
"287886528",1500,building,,
"287886529",1500,building,,
"287886530",1500,building,,
"287886532",1500,building,,
"287886533",1500,building,,
"287886535",1500,building,,
"287886536",1500,building,,
"287886537",1500,building,,
"287886538",1500,building,,
"287886539",1500,building,,
"287993094",1500,building,,
"287993095",1500,building,,
"287993096",1500,building,,
"287993097",1500,building,,
"287993098",1500,building,,
"287993099",1500,building,,
"287993101",1500,building,,
"287993102",1500,building,,
"287993103",1500,building,,
"287993104",1500,building,,
"287993309",1500,building,,school
"287993719",1500,building,,school
"287993720",1500,building,School Buildind,
"287993721",1500,building,,school
"287993722",1500,building,,school
"287993723",1500,building,,school
"287993724",1500,building,,school
"287993725",1500,building,,school
"287993726",1500,building,,school
"287993727",1500,building,,school
"287993728",1500,building,,school
"287993729",1500,building,School Buildind,
"287993730",1500,building,,school
"287994027",1500,building,,
"287994028",1500,building,,
"287994029",1500,building,,
"287994030",1500,building,,
"287994031",1500,building,,
"287994032",1500,building,,
"287994033",1500,building,,
"287994034",1500,building,,
"287994035",1500,building,,
"287994427",1500,building,Battemulla Temple,
"287994564",1500,building,NSB,commercial
"288065150",1500,building,Sampath Bank,
"288065648",1500,building,,
"288065649",1500,building,,
"288065650",1500,building,,
"288583509",1500,building,,
"288583816",1500,building,,
"288583817",1500,building,,
"288583818",1500,building,,
"1153927242",1500,building,,
"1153927243",1500,building,,
"1153927244",1500,building,,
"1153927245",1500,building,,
"1153927246",1500,building,,
"1153927247",1500,building,,
"1153927248",1500,building,,
"1153927249",1500,building,,
"1153927250",1500,building,,
"1153927251",1500,building,,
"1153927252",1500,building,,
"1153927254",1500,building,,
"1153927255",1500,building,,
"1153927256",1500,building,,
"1153927257",1500,building,,
"1165932405",1500,building,,
"1165932406",1500,building,,
"1165932407",1500,building,,
"1165932408",1500,building,,
"1165932409",1500,building,,
"1165932410",1500,building,,
"1165932411",1500,building,,
"1165932412",1500,building,,
"1165932413",1500,building,,
"1183491394",1500,building,,
"1183491395",1500,building,,
"1183491396",1500,building,,
"1183491397",1500,building,,
"1183509570",1500,building,,
"1183509571",1500,building,,
"1183509573",1500,building,,
"1183922806",1500,building,,
"1183922807",1500,building,,
"1183922808",1500,building,,
"1183922809",1500,building,,
"1183922811",1500,building,,
"1183922812",1500,building,,
"1183922813",1500,building,,
"1183922814",1500,building,,
"1183922815",1500,building,,
"1183922816",1500,building,,
"1183922817",1500,building,,
"1183922818",1500,building,,
"1183922819",1500,building,,
"1183922820",1500,building,,
"1183922821",1500,building,,
"1183922822",1500,building,,
"1183922823",1500,building,,
"1183922824",1500,building,,
"1183922825",1500,building,,
"1183922826",1500,building,,
"1183922827",1500,building,,
"1183922828",1500,building,,
"1183922829",1500,building,,
"1183922830",1500,building,,
"1183922831",1500,building,,
"1183922832",1500,building,,
"1183922833",1500,building,,
"1183922834",1500,building,,
"1183922835",1500,building,,
"1183922836",1500,building,,
"1183922837",1500,building,,
"1183922838",1500,building,,
"1184148822",1500,building,,
"1184148825",1500,building,,
"1184148827",1500,building,,
"1184335929",1500,building,,
"1184335930",1500,building,,
"1184335931",1500,building,,
"1184335932",1500,building,,
"1184335933",1500,building,,
"1184335934",1500,building,,
"1184335935",1500,building,,
"1184335936",1500,building,,
"1184335943",1500,building,,
"1184335944",1500,building,,
"1184335948",1500,building,,
"1184335951",1500,building,,
"1184335952",1500,building,,
"1184335953",1500,building,,
"1184335954",1500,building,,
"1184335955",1500,building,,
"1184335956",1500,building,,
"1184335957",1500,building,,
"1184335958",1500,building,,
"1184335959",1500,building,,
"1184335964",1500,building,,
"1184335965",1500,building,,
"1184335966",1500,building,,
"1184335967",1500,building,,
"1184335968",1500,building,,
"1184335969",1500,building,,
"1184335970",1500,building,,
"1184335971",1500,building,,
"1184335972",1500,building,,
"1184335973",1500,building,,
"1184335974",1500,building,,
"1184335975",1500,building,,
"1184335976",1500,building,,
"1184335977",1500,building,,
"1184335978",1500,building,,
"1184335979",1500,building,,
"1184335982",1500,building,,
"1184336012",1500,building,,
"1184336013",1500,building,,
"1184336014",1500,building,,
"1184336015",1500,building,,
"1184336016",1500,building,,
"1184336017",1500,building,,
"1184336018",1500,building,,
"1184336022",1500,building,,
"1184336023",1500,building,,
"1184336024",1500,building,,
"1184336025",1500,building,,
"1184336028",1500,building,,
"1184336043",1500,building,,
"1184336044",1500,building,,
"1184336045",1500,building,,
"1184336046",1500,building,,
"1184336047",1500,building,,
"1184336048",1500,building,,
"1184336049",1500,building,,
"1184336050",1500,building,,
"1184336051",1500,building,,
"1184336052",1500,building,,
"1184336053",1500,building,,
"1184336054",1500,building,,
"1184336055",1500,building,,
"1184336056",1500,building,,
"1184336057",1500,building,,
"1184336058",1500,building,,
"1184336059",1500,building,,
"1184336060",1500,building,,
"1184336061",1500,building,,
"1184336062",1500,building,,
"1184336063",1500,building,,
"1184336064",1500,building,,
"1184336065",1500,building,,
"1184336066",1500,building,,
"1184840336",1500,building,,
"1184840337",1500,building,,
"1184840340",1500,building,,
"1184840341",1500,building,,
"1184840342",1500,building,,
"1184840343",1500,building,,
"1184840344",1500,building,,
"1184840345",1500,building,,
"1184840346",1500,building,,
"1184840347",1500,building,,
"1184840348",1500,building,,
"1184840349",1500,building,,
"1184840350",1500,building,,
"1184840351",1500,building,,
"1184840352",1500,building,,
"1184840353",1500,building,,
"1184840354",1500,building,,
"1184840355",1500,building,,
"1184840356",1500,building,,
"1184840357",1500,building,,
"1184840358",1500,building,,
"1184840359",1500,building,,
"1184840360",1500,building,,
"1184840361",1500,building,,
"1184840362",1500,building,,
"1184840363",1500,building,,
"1184840364",1500,building,,
"1184840365",1500,building,,
"1184840367",1500,building,,
"1184840368",1500,building,,
"1184840372",1500,building,,
"1184840373",1500,building,,
"1184840374",1500,building,,
"1184840375",1500,building,,
"1184840376",1500,building,,
"1184840379",1500,building,,
"1184840380",1500,building,,
"1184840381",1500,building,,
"1184840382",1500,building,,
"1184840383",1500,building,,
"1184840384",1500,building,,
"1184840385",1500,building,,
"1184840386",1500,building,,
"1184840387",1500,building,,
"1184840389",1500,building,,
"1184840409",1500,building,,
"1184840410",1500,building,,
"1184840411",1500,building,,
"1184840412",1500,building,,
"1184840413",1500,building,,
"1184840428",1500,building,,
"1184983425",1500,building,,
"1184983426",1500,building,,
"1184983427",1500,building,,
"1184983428",1500,building,,
"1184983429",1500,building,,
"1184983430",1500,building,,
"1184983431",1500,building,,
"1184983432",1500,building,,
"1184983433",1500,building,,
"1184983434",1500,building,,
"1184983435",1500,building,,
"1184983436",1500,building,,
"1184992766",1500,building,,
"1184992767",1500,building,,
"1184992768",1500,building,,
"1184992769",1500,building,,
"1184992770",1500,building,,
"1184992771",1500,building,,
"1184992772",1500,building,,
"1184992773",1500,building,,
"1184992774",1500,building,,
"1184992775",1500,building,,
"1184992776",1500,building,,
"1184992777",1500,building,,
"1184992778",1500,building,,
"1184992779",1500,building,,
"1184992780",1500,building,,
"1184992781",1500,building,,
"1184992782",1500,building,,
"1184992783",1500,building,,
"1184992784",1500,building,,
"1184992785",1500,building,,
"1184992800",1500,building,,
"1184992801",1500,building,,
"1184992807",1500,building,,
"1184992808",1500,building,,
"1185276473",1500,building,,
"1185276926",1500,building,,
"1185279134",1500,building,,
"1185279135",1500,building,,
"1185279136",1500,building,,
"1185279137",1500,building,,
"1185279141",1500,building,,
"1185279142",1500,building,,
"1185279143",1500,building,,
"1185279144",1500,building,,
"1185281512",1500,building,,
"1185281513",1500,building,,
"1185281514",1500,building,,
"1185281515",1500,building,,
"1185281516",1500,building,,
"1185281517",1500,building,,
"1185283118",1500,building,,
"1185283119",1500,building,,
"1185294194",1500,building,,
"1185294196",1500,building,,
"1185384028",1500,building,,
"1185384029",1500,building,,
"1185384030",1500,building,,
"1185995464",1500,building,,
"1185999954",1500,building,,
"1185999955",1500,building,,
"1186007156",1500,building,,
"1186007160",1500,building,,
"1186007161",1500,building,,
"1186007162",1500,building,,
"1186007163",1500,building,,
"1186521838",1500,building,,
"1186521839",1500,building,,
"1186521840",1500,building,,
"1187069696",1500,building,,
"1187292179",1500,building,,
"1187292182",1500,building,,
"1187292183",1500,building,,
"1187292184",1500,building,,
